pid,Image,HOO_Position,Total_Hits_Button,Total_Hits_H_D1,Total_Hits_H_D2,Total_Hits_H_N1,Total_Hits_H_N2,Total_Hits_H_O,Total_Hits_Instruction,Total_Hits_L_D1,Total_Hits_L_N1,Total_Hits_L_O,Total_Hits_Outside_of_AOIs,Total_Hits_R_D,Total_Hits_R_N,Total_Hits_Timer,New_Hits_Button,New_Hits_H_D1,New_Hits_H_D2,New_Hits_H_N1,New_Hits_H_N2,New_Hits_H_O,New_Hits_Instruction,New_Hits_L_D1,New_Hits_L_N1,New_Hits_L_O,New_Hits_Outside_of_AOIs,New_Hits_R_D,New_Hits_R_N,New_Hits_Timer,Total_AOI_Hits_All,New_AOI_Hits_All
wpi6173838737tl8734,IC10.png,Right,0,2,2,22,4,4,0,14,12,6,280,0,0,8,0,1,1,10,2,2,0,6,6,2,32,0,0,3,74,33
wpi6173838737tl8734,IC11.png,Right,0,16,8,18,7,8,4,33,17,20,285,0,0,10,0,7,2,8,2,4,2,12,7,8,37,0,0,3,141,55
wpi6173838737tl8734,IC12.png,Right,0,0,8,18,0,4,6,20,10,10,310,0,0,17,0,0,2,8,0,2,2,10,5,5,33,0,0,6,93,40
wpi6173838737tl8734,IC2.png,Left,4,110,18,42,23,41,2,2,14,11,565,0,0,2,2,38,9,18,9,16,1,1,4,5,81,0,0,1,269,104
wpi6173838737tl8734,IC3.png,Left,0,66,44,24,43,26,28,14,15,14,595,0,5,6,0,25,17,11,19,12,8,6,6,7,87,0,3,3,285,117
wpi6173838737tl8734,IC4.png,Left,0,14,2,28,4,15,0,2,0,2,254,0,0,0,0,5,1,9,2,7,0,1,0,1,22,0,0,0,67,26
wpi6173838737tl8734,IC5.png,Left,0,18,10,36,23,24,0,0,0,0,390,0,0,0,0,7,4,11,7,9,0,0,0,0,29,0,0,0,111,38
wpi6173838737tl8734,IC6.png,Left,0,21,32,12,18,20,24,20,6,14,476,0,6,10,0,10,16,5,9,9,8,9,3,6,64,0,3,4,183,82
wpi6173838737tl8734,IC7.png,Right,0,12,0,12,10,4,32,16,2,8,226,0,0,0,0,5,0,6,3,2,12,6,1,4,35,0,0,0,96,39
wpi6173838737tl8734,IC8.png,Right,13,20,12,6,14,17,49,66,2,22,791,0,18,6,3,10,6,3,7,9,14,24,1,10,73,0,6,3,245,96
wpi6173838737tl8734,IC9.png,Right,0,4,0,18,0,2,2,44,22,40,408,0,0,16,0,2,0,7,0,1,1,17,10,17,49,0,0,6,148,61
wpi6173838737tl8734,P1.png,Left,0,26,10,23,10,17,2,0,2,6,307,0,0,6,0,10,5,11,5,9,1,0,1,3,35,0,0,3,102,48
wpi6173838737tl8734,P10.png,Right,2,44,14,16,0,8,11,41,12,15,772,0,3,2,1,16,6,7,0,4,5,15,5,7,55,0,1,1,168,68
wpi6173838737tl8734,P11.png,Right,0,19,4,20,17,15,33,61,103,33,1147,2,0,12,0,7,1,8,5,6,9,25,37,14,91,1,0,6,319,119
wpi6173838737tl8734,P12.png,Right,0,6,0,16,18,4,6,12,24,10,465,0,0,0,0,2,0,7,6,2,3,6,9,5,33,0,0,0,96,40
wpi6173838737tl8734,P2.png,Left,0,63,50,39,40,32,15,6,6,23,932,0,4,0,0,23,18,14,12,11,4,3,2,10,77,0,2,0,278,99
wpi6173838737tl8734,P3.png,Left,0,14,10,22,15,19,4,7,8,2,594,0,0,8,0,7,5,11,6,8,2,2,4,1,40,0,0,4,109,50
wpi6173838737tl8734,P4.png,Left,0,25,14,8,10,16,24,2,0,0,348,0,0,0,0,9,5,3,5,7,11,1,0,0,37,0,0,0,99,41
wpi6173838737tl8734,P5.png,Left,0,27,31,8,10,12,6,4,25,17,423,0,0,9,0,9,13,3,4,5,2,2,8,6,48,0,0,3,149,55
wpi6173838737tl8734,P6.png,Left,0,40,12,14,22,18,2,0,16,6,581,0,0,16,0,17,5,7,11,8,1,0,7,3,49,0,0,7,146,66
wpi6173838737tl8734,P7.png,Right,0,0,6,14,12,6,8,38,30,6,501,0,0,10,0,0,3,7,6,2,2,13,11,3,43,0,0,5,130,52
wpi6173838737tl8734,P8.png,Right,0,10,0,26,10,10,0,16,14,14,348,0,0,20,0,4,0,9,5,4,0,5,6,7,44,0,0,10,120,50
wpi6173838737tl8734,P9.png,Right,0,12,2,27,8,8,20,46,26,10,624,0,0,8,0,4,1,13,3,3,8,19,11,5,54,0,0,4,167,71
wpi6l1733792v298275,IC1.png,Left,26,9,2,14,0,0,43,2,0,2,753,14,8,2,11,4,1,6,0,0,16,1,0,1,47,6,4,1,122,51
wpi6l1733792v298275,IC10.png,Right,8,0,2,0,0,2,12,0,0,0,375,2,6,0,4,0,1,0,0,1,5,0,0,0,14,1,3,0,32,15
wpi6l1733792v298275,IC11.png,Right,9,6,0,4,0,0,67,10,0,0,828,14,14,0,4,3,0,2,0,0,27,4,0,0,42,5,6,0,124,51
wpi6l1733792v298275,IC12.png,Right,2,4,8,0,4,0,30,8,4,6,701,0,2,4,1,2,4,0,2,0,12,4,2,3,30,0,1,2,72,33
wpi6l1733792v298275,IC2.png,Left,36,6,10,4,2,8,75,0,0,0,1017,12,16,2,14,3,4,2,1,4,22,0,0,0,56,6,8,1,171,65
wpi6l1733792v298275,IC3.png,Left,6,14,2,11,2,4,38,0,0,0,999,4,14,2,3,5,1,5,1,2,16,0,0,0,37,2,6,1,97,42
wpi6l1733792v298275,IC4.png,Left,2,4,13,4,0,9,0,2,9,9,507,0,2,0,1,2,5,2,0,3,0,1,4,3,19,0,1,0,54,22
wpi6l1733792v298275,IC5.png,Left,28,4,0,0,2,0,52,0,0,0,736,4,12,0,13,2,0,0,1,0,20,0,0,0,39,2,5,0,102,43
wpi6l1733792v298275,IC6.png,Left,14,6,8,0,0,0,32,0,0,0,686,8,13,0,7,3,4,0,0,0,10,0,0,0,26,4,6,0,81,34
wpi6l1733792v298275,IC7.png,Right,4,4,2,0,0,0,55,0,0,0,397,2,0,2,2,2,1,0,0,0,21,0,0,0,28,1,0,1,69,28
wpi6l1733792v298275,IC8.png,Right,0,0,0,0,4,2,46,6,0,2,735,17,2,0,0,0,0,0,2,1,15,3,0,1,28,7,1,0,79,30
wpi6l1733792v298275,IC9.png,Right,4,0,2,0,0,2,38,0,0,0,573,2,8,0,2,0,1,0,0,1,13,0,0,0,18,1,3,0,56,21
wpi6l1733792v298275,P1.png,Left,2,2,6,6,0,2,14,4,0,4,377,6,4,0,1,1,3,3,0,1,7,2,0,2,18,3,2,0,50,25
wpi6l1733792v298275,P10.png,Right,2,4,0,4,0,0,24,12,4,4,769,4,2,0,1,2,0,2,0,0,10,6,2,2,24,2,1,0,60,28
wpi6l1733792v298275,P11.png,Right,4,8,24,25,14,24,26,13,9,12,1069,6,6,6,2,4,12,12,7,11,12,6,4,6,74,3,3,3,177,85
wpi6l1733792v298275,P12.png,Right,0,5,2,4,0,2,30,14,14,6,1123,0,0,6,0,2,1,2,0,1,13,7,7,3,39,0,0,3,83,39
wpi6l1733792v298275,P2.png,Left,0,27,12,20,10,21,50,0,8,10,951,2,0,8,0,13,6,10,5,10,21,0,4,5,66,1,0,4,168,79
wpi6l1733792v298275,P3.png,Left,0,10,2,14,8,2,2,0,2,2,597,0,0,6,0,5,1,6,3,1,1,0,1,1,21,0,0,3,48,22
wpi6l1733792v298275,P4.png,Left,7,6,2,2,0,5,21,2,0,2,423,6,0,0,3,3,1,1,0,2,9,1,0,1,23,3,0,0,53,24
wpi6l1733792v298275,P5.png,Left,34,18,36,8,25,17,37,32,20,16,1157,9,18,6,16,8,16,4,11,8,17,16,9,8,99,4,9,3,276,129
wpi6l1733792v298275,P6.png,Left,12,35,6,8,0,4,77,0,0,2,950,6,8,2,4,16,3,4,0,2,33,0,0,1,58,3,4,1,160,71
wpi6l1733792v298275,P7.png,Right,4,12,10,6,0,6,43,6,10,2,595,8,6,7,2,6,5,3,0,3,14,3,5,1,43,4,3,3,120,52
wpi6l1733792v298275,P8.png,Right,12,0,0,0,0,0,2,0,0,0,481,0,0,2,5,0,0,0,0,0,1,0,0,0,7,0,0,1,16,7
wpi6l1733792v298275,P9.png,Right,2,0,0,0,2,2,21,6,10,0,662,2,6,0,1,0,0,0,1,1,10,3,5,0,23,1,3,0,51,25
wpi6c1741232235t549,CC1.png,Left,2,19,40,3,0,4,34,1,0,0,497,2,6,0,2,7,11,1,0,3,19,1,0,0,40,2,4,0,111,50
wpi6c1741232235t549,CC10.png,Right,6,1,0,0,0,0,77,29,2,4,543,7,20,0,4,1,0,0,0,0,38,15,2,2,59,6,9,0,146,77
wpi6c1741232235t549,CC11.png,Right,0,9,0,0,0,0,84,70,1,17,940,1,2,0,0,7,0,0,0,0,41,36,1,5,84,1,1,0,184,92
wpi6c1741232235t549,CC12.png,Right,4,0,0,0,0,0,29,28,3,2,518,0,9,0,1,0,0,0,0,0,18,16,1,1,38,0,4,0,75,41
wpi6c1741232235t549,CC2.png,Left,0,89,121,19,20,20,196,8,0,24,2056,1,26,7,0,42,45,12,12,13,83,7,0,12,212,1,15,2,531,244
wpi6c1741232235t549,CC3.png,Left,0,85,29,18,3,25,112,0,0,1,1149,0,5,0,0,40,9,7,1,13,40,0,0,1,106,0,2,0,278,113
wpi6c1741232235t549,CC4.png,Left,1,36,14,36,6,25,22,0,0,0,609,0,0,0,1,21,6,15,3,10,16,0,0,0,65,0,0,0,140,72
wpi6c1741232235t549,CC5.png,Left,1,72,52,2,8,19,21,0,0,6,779,0,0,0,1,31,18,1,6,14,13,0,0,2,76,0,0,0,181,86
wpi6c1741232235t549,CC6.png,Left,0,78,19,7,1,16,8,0,0,0,940,6,1,0,0,34,8,3,1,3,4,0,0,0,47,2,1,0,136,56
wpi6c1741232235t549,CC7.png,Right,44,11,4,0,0,2,56,14,0,0,840,27,12,0,17,6,3,0,0,2,34,6,0,0,77,15,6,0,170,89
wpi6c1741232235t549,CC8.png,Right,62,6,0,0,2,3,328,14,1,0,2256,33,20,0,23,4,0,0,1,1,115,8,1,0,160,10,15,0,469,178
wpi6c1741232235t549,CC9.png,Right,20,9,5,0,0,0,151,25,0,2,1548,65,44,0,13,5,2,0,0,0,67,10,0,1,129,29,25,0,321,152
wpi6c1741232235t549,P1.png,Left,2,46,5,15,3,7,14,0,0,1,673,0,0,7,1,22,3,5,3,4,6,0,0,1,36,0,0,2,100,47
wpi6c1741232235t549,P10.png,Right,0,17,0,4,0,1,17,51,38,26,753,0,2,0,0,9,0,2,0,1,6,26,21,13,63,0,2,0,156,80
wpi6c1741232235t549,P11.png,Right,6,26,2,0,0,2,200,91,4,22,1094,2,27,2,6,23,2,0,0,2,94,48,4,14,163,2,13,2,384,210
wpi6c1741232235t549,P12.png,Right,0,127,1,38,0,12,96,410,76,146,2501,2,4,0,0,51,1,12,0,7,44,143,35,85,304,2,4,0,912,384
wpi6c1741232235t549,P2.png,Left,1,71,28,17,16,21,42,0,0,3,796,1,6,4,1,38,15,11,7,11,12,0,0,3,93,1,3,3,210,105
wpi6c1741232235t549,P3.png,Left,0,505,44,107,24,39,173,6,3,1,3143,0,12,1,0,158,17,32,10,20,45,3,2,1,272,0,7,1,915,296
wpi6c1741232235t549,P4.png,Left,1,74,16,74,17,23,14,0,0,0,598,1,7,1,1,32,9,24,6,10,8,0,0,0,82,1,3,1,228,95
wpi6c1741232235t549,P5.png,Left,0,69,3,41,1,3,6,0,0,0,900,0,0,0,0,23,1,15,1,1,3,0,0,0,39,0,0,0,123,44
wpi6c1741232235t549,P6.png,Left,2,180,83,88,25,124,42,25,0,2,2193,0,10,0,2,72,33,45,15,56,21,9,0,1,213,0,4,0,581,258
wpi6c1741232235t549,P7.png,Right,0,11,2,14,1,3,11,127,26,59,833,0,1,0,0,8,1,8,1,3,5,49,20,34,106,0,1,0,255,130
wpi6c1741232235t549,P8.png,Right,36,185,26,9,36,30,350,194,34,60,2551,19,87,0,14,67,10,5,5,13,131,77,14,21,336,11,50,0,1066,418
wpi6c1741232235t549,P9.png,Right,0,76,13,174,25,35,34,124,62,155,1730,0,8,15,0,38,13,58,17,18,23,45,29,59,253,0,4,13,721,317
wpi617z40o880451621,CC1.png,Left,0,19,3,19,9,12,16,0,0,0,817,0,0,7,0,8,1,8,3,6,5,0,0,0,27,0,0,2,85,33
wpi617z40o880451621,CC10.png,Right,0,3,1,3,0,0,2,5,3,3,44,0,0,0,0,1,1,1,0,0,1,2,1,1,5,0,0,0,20,8
wpi617z40o880451621,CC11.png,Right,0,11,2,5,0,2,22,23,13,14,454,0,0,8,0,5,1,2,0,1,7,10,6,6,32,0,0,4,100,42
wpi617z40o880451621,CC12.png,Right,0,11,0,34,0,0,13,17,49,25,595,0,0,19,0,4,0,12,0,0,5,5,17,9,44,0,0,8,168,60
wpi617z40o880451621,CC2.png,Left,0,31,25,44,26,41,14,6,4,0,495,0,3,11,0,14,9,14,9,17,6,2,1,0,61,0,1,5,205,78
wpi617z40o880451621,CC3.png,Left,0,22,19,47,19,12,6,3,0,0,491,0,0,6,0,8,7,18,6,4,2,1,0,0,44,0,0,3,134,49
wpi617z40o880451621,CC4.png,Left,2,23,19,18,10,17,24,0,0,0,333,2,8,10,1,9,7,6,4,8,9,0,0,0,45,1,3,4,133,52
wpi617z40o880451621,CC5.png,Left,0,41,10,20,10,26,19,0,0,0,289,0,3,2,0,13,4,9,5,11,7,0,0,0,38,0,1,1,131,51
wpi617z40o880451621,CC6.png,Left,0,8,15,67,12,32,0,0,0,4,442,0,0,7,0,4,5,26,6,13,0,0,0,1,42,0,0,3,145,58
wpi617z40o880451621,CC7.png,Right,0,5,0,7,0,2,7,10,9,12,280,0,0,5,0,2,0,3,0,1,3,4,4,5,19,0,0,2,57,24
wpi617z40o880451621,CC8.png,Right,0,86,0,22,0,0,20,44,0,26,309,2,10,11,0,23,0,8,0,0,8,15,0,9,54,1,5,5,221,74
wpi617z40o880451621,CC9.png,Right,4,38,7,40,6,0,50,28,45,23,885,0,8,22,2,15,3,13,2,0,14,12,16,9,80,0,3,10,271,99
wpi617z40o880451621,P1.png,Left,0,10,13,31,12,26,5,0,0,0,315,0,0,5,0,3,5,12,5,12,2,0,0,0,29,0,0,2,102,41
wpi617z40o880451621,P10.png,Right,0,13,0,16,3,0,2,4,36,8,344,3,10,19,0,5,0,5,1,0,1,2,17,4,37,1,3,7,114,46
wpi617z40o880451621,P11.png,Right,0,15,0,17,0,4,29,30,32,23,400,0,0,8,0,7,0,8,0,2,11,11,12,8,43,0,0,4,158,63
wpi617z40o880451621,P12.png,Right,0,28,0,53,9,28,19,21,71,37,962,0,3,55,0,12,0,23,4,13,6,7,28,15,99,0,1,21,324,130
wpi617z40o880451621,P2.png,Left,0,73,33,23,14,21,16,6,7,13,586,0,2,12,0,23,13,10,6,10,8,1,3,6,72,0,1,5,220,86
wpi617z40o880451621,P3.png,Left,3,44,48,51,46,42,32,9,5,28,1258,4,12,23,1,18,20,18,18,17,13,4,2,12,108,2,5,9,347,139
wpi617z40o880451621,P4.png,Left,0,10,7,40,7,8,0,0,0,0,320,0,0,0,0,4,3,12,2,3,0,0,0,0,20,0,0,0,72,24
wpi617z40o880451621,P5.png,Left,0,19,15,46,12,11,21,0,0,3,803,0,2,8,0,7,4,19,4,5,8,0,0,1,46,0,1,4,137,53
wpi617z40o880451621,P6.png,Left,14,32,21,34,33,28,19,5,10,21,889,16,2,33,4,9,10,13,15,12,8,2,4,8,82,5,1,13,268,104
wpi617z40o880451621,P7.png,Right,0,4,0,0,0,0,4,14,25,2,468,0,0,2,0,2,0,0,0,0,2,6,10,1,18,0,0,1,51,22
wpi617z40o880451621,P8.png,Right,10,33,3,4,0,9,30,57,61,17,1094,2,11,5,4,14,1,2,0,3,10,22,22,7,78,1,5,2,242,93
wpi617z40o880451621,P9.png,Right,8,12,10,22,3,6,30,48,39,20,1018,2,0,16,2,6,4,7,1,3,11,20,17,9,70,1,0,6,216,87
wpi617410292957qb07,CC1.png,Left,8,13,20,5,10,2,84,11,12,9,775,16,22,0,4,5,10,2,5,1,28,5,4,4,70,8,9,0,212,85
wpi617410292957qb07,CC10.png,Right,7,31,4,7,2,3,121,6,3,11,928,12,25,0,3,12,2,3,1,1,41,3,1,5,73,6,11,0,232,89
wpi617410292957qb07,CC11.png,Right,20,28,18,23,2,21,29,6,6,13,688,6,8,5,6,8,7,7,1,7,10,2,2,4,46,3,4,1,185,62
wpi617410292957qb07,CC12.png,Right,15,22,57,33,45,32,34,2,0,4,1235,12,20,17,5,10,23,12,18,14,12,1,0,2,94,5,8,8,293,118
wpi617410292957qb07,CC2.png,Left,25,33,71,55,55,30,91,69,55,41,4245,13,19,47,9,13,27,19,19,12,32,24,21,18,184,6,7,15,604,222
wpi617410292957qb07,CC3.png,Left,18,12,28,13,7,12,100,16,19,13,1263,15,12,8,8,4,11,6,3,4,33,5,7,5,81,7,5,3,273,101
wpi617410292957qb07,CC4.png,Left,4,37,17,8,2,11,40,0,0,0,716,15,14,2,2,16,7,4,1,5,16,0,0,0,45,5,4,1,150,61
wpi617410292957qb07,CC5.png,Left,23,41,68,33,104,37,115,44,39,40,3454,23,37,25,10,18,28,15,43,15,43,18,16,17,189,10,16,9,629,258
wpi617410292957qb07,CC6.png,Left,37,10,45,7,47,14,105,33,45,36,1714,43,23,9,16,4,16,3,16,6,34,16,17,15,139,17,9,4,454,173
wpi617410292957qb07,CC7.png,Right,23,24,40,15,15,17,2,0,2,0,1015,9,19,2,10,7,13,6,7,6,1,0,1,0,52,4,5,1,168,61
wpi617410292957qb07,CC8.png,Right,37,49,60,29,37,50,5,3,2,14,1464,8,12,6,12,20,25,12,12,19,1,1,1,5,94,3,6,3,312,120
wpi617410292957qb07,CC9.png,Right,8,14,37,18,16,16,15,13,5,18,2006,11,7,13,3,6,12,8,7,7,5,5,2,9,61,4,3,6,191,77
wpi617410292957qb07,P1.png,Left,20,21,92,17,41,22,93,101,24,37,1362,31,37,16,7,9,30,7,16,11,26,34,9,15,156,15,15,5,552,199
wpi617410292957qb07,P10.png,Right,32,28,73,23,69,33,3,4,10,6,2120,12,29,6,13,12,29,8,26,14,1,2,3,3,107,4,11,3,328,129
wpi617410292957qb07,P11.png,Right,4,12,16,7,32,9,41,4,2,10,958,7,0,0,2,5,6,3,10,4,13,2,1,4,42,3,0,0,144,53
wpi617410292957qb07,P12.png,Right,34,92,60,42,77,75,166,28,8,35,2315,46,62,9,12,35,26,15,29,28,47,12,3,12,202,17,22,4,734,262
wpi617410292957qb07,P2.png,Left,11,0,21,7,6,7,15,40,24,15,1083,14,8,2,5,0,7,3,3,3,5,17,8,7,57,6,2,1,170,67
wpi617410292957qb07,P3.png,Left,17,4,48,0,39,2,50,46,45,35,1305,18,25,6,7,2,19,0,13,1,16,19,19,14,107,8,10,2,335,130
wpi617410292957qb07,P4.png,Left,8,15,30,23,22,20,45,34,35,21,1253,34,28,25,4,6,12,10,9,4,17,14,14,9,110,14,11,11,340,135
wpi617410292957qb07,P5.png,Left,14,7,13,6,4,2,26,63,59,20,1810,11,10,10,6,3,6,2,2,1,10,24,21,9,79,4,4,4,245,96
wpi617410292957qb07,P6.png,Left,13,4,54,7,21,4,99,55,53,45,1927,44,58,20,5,1,20,3,9,2,31,21,22,18,145,19,22,8,477,181
wpi617410292957qb07,P7.png,Right,53,37,55,2,45,40,35,16,15,13,1470,38,28,8,22,14,18,1,17,15,15,7,4,6,126,16,12,3,385,150
wpi617410292957qb07,P8.png,Right,5,71,25,14,16,33,125,41,20,45,1031,27,31,0,1,27,9,7,5,15,37,19,6,17,116,8,14,0,453,165
wpi617410292957qb07,P9.png,Right,108,180,82,59,52,59,190,45,30,63,3864,92,82,4,41,69,31,21,19,23,64,18,10,26,312,36,32,2,1046,392
wpi61v733i955008467,IC1.png,Left,39,25,109,43,88,30,122,27,6,31,1556,18,46,10,12,6,21,9,21,7,19,6,1,7,99,5,12,2,594,128
wpi61v733i955008467,IC10.png,Right,61,98,24,43,13,45,216,48,45,39,1746,57,120,0,13,26,3,13,4,10,34,12,9,8,124,15,21,0,809,168
wpi61v733i955008467,IC11.png,Right,15,89,63,85,74,137,59,36,104,39,2516,11,4,37,4,18,17,20,19,26,12,8,14,10,123,2,1,9,753,160
wpi61v733i955008467,IC12.png,Right,59,84,57,46,15,36,165,83,20,37,2268,40,23,18,11,22,13,11,4,8,30,16,7,7,116,8,6,3,683,146
wpi61v733i955008467,IC2.png,Left,202,106,226,36,35,68,532,163,39,107,8729,181,216,25,42,24,48,10,12,16,93,37,11,25,332,39,50,4,1936,411
wpi61v733i955008467,IC3.png,Left,17,6,35,11,55,51,49,53,35,16,1975,23,6,12,5,2,8,4,11,10,10,9,8,5,65,6,2,4,369,84
wpi61v733i955008467,IC4.png,Left,95,12,72,19,48,18,262,31,25,8,2555,71,111,14,23,5,16,5,10,5,53,9,6,3,136,18,28,2,786,183
wpi61v733i955008467,IC5.png,Left,85,51,144,30,27,36,157,78,28,43,2046,39,111,9,14,8,28,5,7,7,26,13,6,11,124,11,26,2,838,164
wpi61v733i955008467,IC6.png,Left,124,32,45,16,44,3,92,14,11,9,1633,25,43,2,26,8,12,4,8,1,12,5,3,3,83,5,13,1,460,101
wpi61v733i955008467,IC7.png,Right,62,78,28,33,10,45,78,58,27,51,1500,22,34,0,10,15,8,8,4,11,13,10,5,10,85,7,8,0,526,109
wpi61v733i955008467,IC8.png,Right,187,259,204,75,48,76,444,99,88,113,5682,69,91,15,38,56,43,18,10,21,68,20,17,23,292,19,26,4,1768,363
wpi61v733i955008467,IC9.png,Right,58,185,92,96,39,62,200,116,116,61,3520,72,69,30,12,27,15,16,7,15,35,26,21,15,183,17,18,6,1196,230
wpi61v733i955008467,P1.png,Left,26,18,51,36,33,10,29,63,72,73,2085,7,19,5,7,5,14,9,4,2,5,14,16,13,84,2,6,2,442,99
wpi61v733i955008467,P10.png,Right,3,17,72,21,25,37,6,0,58,8,1066,0,11,18,1,3,12,3,5,11,1,0,11,2,44,0,3,3,276,55
wpi61v733i955008467,P11.png,Right,37,169,84,87,33,92,47,71,139,52,2783,20,46,32,8,35,13,16,9,16,9,13,29,14,147,4,11,8,909,185
wpi61v733i955008467,P12.png,Right,47,44,24,50,81,34,248,48,110,46,3737,48,54,24,15,12,6,12,16,7,44,11,20,13,148,12,12,6,858,186
wpi61v733i955008467,P2.png,Left,4,23,196,13,74,35,79,130,94,88,2845,5,48,20,2,5,40,3,14,8,15,27,24,15,132,2,10,4,809,169
wpi61v733i955008467,P3.png,Left,46,14,94,0,25,17,89,66,90,46,2375,66,17,0,11,3,19,0,4,3,21,15,18,13,103,14,5,0,570,126
wpi61v733i955008467,P4.png,Left,0,39,45,106,54,25,37,4,20,13,1182,21,34,13,0,8,8,19,10,7,7,2,4,2,64,3,6,2,411,78
wpi61v733i955008467,P5.png,Left,16,8,33,0,28,24,20,71,84,48,1275,3,12,2,6,2,7,0,3,5,7,14,11,7,51,1,4,1,349,68
wpi61v733i955008467,P6.png,Left,12,11,142,36,106,60,5,164,174,93,1902,0,12,18,2,3,27,7,23,11,1,32,29,23,121,0,3,4,833,165
wpi61v733i955008467,P7.png,Right,9,177,83,59,105,93,29,55,104,141,2337,5,29,13,3,29,20,16,17,19,8,10,19,23,132,2,7,5,902,178
wpi61v733i955008467,P8.png,Right,36,36,23,40,73,18,54,5,50,6,1971,8,55,16,8,9,6,10,12,5,10,2,9,2,83,2,11,3,420,89
wpi61v733i955008467,P9.png,Right,6,136,44,100,89,84,52,81,181,73,3040,11,39,9,1,29,8,16,14,19,11,16,29,17,136,2,9,2,905,173
wpi617gc32670874638,IC1.png,Left,11,31,90,4,36,18,36,30,20,54,1344,8,14,4,4,12,33,2,13,7,17,11,10,20,112,4,6,2,356,141
wpi617gc32670874638,IC10.png,Right,13,46,49,30,28,36,20,30,28,28,1341,7,19,4,6,20,15,12,13,15,10,13,11,13,111,3,9,2,338,142
wpi617gc32670874638,IC11.png,Right,6,38,13,4,12,6,18,8,4,8,1073,0,0,8,3,14,5,2,6,2,7,4,2,3,42,0,0,3,125,51
wpi617gc32670874638,IC12.png,Right,6,19,32,0,6,8,36,4,0,2,802,16,14,6,3,9,12,0,3,4,13,2,0,1,51,6,6,2,149,61
wpi617gc32670874638,IC2.png,Left,10,4,13,34,18,20,34,8,8,6,801,6,12,2,5,1,6,13,5,4,9,3,4,3,52,3,5,1,175,62
wpi617gc32670874638,IC3.png,Left,17,2,40,8,50,8,53,89,24,36,1723,6,13,4,8,1,17,4,14,3,16,34,11,16,109,3,6,1,350,134
wpi617gc32670874638,IC4.png,Left,30,38,96,0,46,22,80,39,26,67,1681,26,28,29,15,13,31,0,19,8,26,15,11,27,160,11,13,11,527,200
wpi617gc32670874638,IC5.png,Left,7,20,20,0,12,4,24,20,17,21,705,8,6,2,3,5,6,0,5,2,7,8,8,9,52,2,3,1,161,59
wpi617gc32670874638,IC6.png,Left,41,4,22,6,6,4,32,18,18,6,1172,4,14,0,10,1,9,3,2,2,10,8,5,3,54,2,7,0,175,62
wpi617gc32670874638,IC7.png,Right,28,14,8,2,6,4,20,8,8,14,683,12,14,6,10,5,4,1,3,2,8,4,3,6,47,6,7,2,144,61
wpi617gc32670874638,IC8.png,Right,4,65,26,52,46,36,31,14,28,56,905,0,12,8,2,20,9,17,16,13,12,6,10,19,96,0,4,3,378,131
wpi617gc32670874638,IC9.png,Right,42,38,38,30,18,23,61,38,22,34,1759,12,20,14,16,14,17,10,6,11,23,15,9,13,118,5,8,4,390,151
wpi617gc32670874638,P1.png,Left,6,4,42,10,2,0,8,22,6,8,677,0,6,0,2,2,14,2,1,0,3,9,3,4,37,0,3,0,114,43
wpi617gc32670874638,P10.png,Right,0,26,24,28,12,16,16,14,26,14,837,0,2,6,0,11,10,10,4,8,6,7,9,6,63,0,1,3,184,75
wpi617gc32670874638,P11.png,Right,6,84,46,12,20,19,83,50,18,44,1328,11,10,2,3,29,16,5,9,7,25,17,5,15,105,5,5,1,405,142
wpi617gc32670874638,P12.png,Right,50,67,41,30,37,32,111,40,20,35,2050,22,53,10,13,29,18,11,15,15,43,16,9,9,163,9,21,5,548,213
wpi617gc32670874638,P2.png,Left,18,45,35,16,6,14,73,39,12,32,1642,22,10,6,8,17,16,8,3,7,27,14,5,13,111,8,5,3,328,134
wpi617gc32670874638,P3.png,Left,6,32,46,26,42,28,45,17,18,8,1280,2,10,6,2,13,17,12,12,13,15,6,6,4,92,1,4,3,286,108
wpi617gc32670874638,P4.png,Left,10,25,18,17,44,10,27,14,8,10,1009,5,16,4,3,11,6,6,18,5,10,7,3,4,72,2,6,2,208,83
wpi617gc32670874638,P5.png,Left,4,23,28,18,48,28,74,28,14,12,1393,18,10,12,1,10,11,8,20,12,25,11,5,6,100,8,4,4,317,125
wpi617gc32670874638,P6.png,Left,35,34,53,12,2,18,122,40,0,10,1288,28,22,2,12,14,21,4,1,7,36,17,0,5,111,11,9,1,378,138
wpi617gc32670874638,P7.png,Right,54,42,38,40,7,28,90,102,88,90,2976,14,23,14,21,21,13,12,3,11,30,34,32,28,183,7,10,4,630,226
wpi617gc32670874638,P8.png,Right,4,38,12,33,40,26,76,52,14,26,1385,15,16,26,2,14,6,13,10,12,26,16,5,11,113,7,7,8,378,137
wpi617gc32670874638,P9.png,Right,26,23,29,9,6,14,28,28,12,20,1390,12,12,4,11,10,11,3,3,6,9,12,4,8,79,5,6,2,223,90
wpi61s7297926890r26,CC1.png,Left,0,30,10,56,39,26,34,6,14,26,1110,6,6,58,0,12,5,21,13,10,13,2,5,9,99,3,2,21,311,116
wpi61s7297926890r26,CC10.png,Right,2,16,2,30,10,8,38,9,10,18,703,6,4,52,1,7,1,13,4,3,11,4,4,8,66,1,2,16,205,75
